date,lat,lon,soil_moisture_l1,soil_moisture_l2
2012-02-19,31.0,79.25,0.24243546,0.28598785
2012-02-19,31.0,79.5,0.2027359,0.26060995
2012-02-19,31.0,79.75,0.14286041,0.25067902
2012-02-19,31.0,80.0,0.19330978,0.28556442
2012-02-20,30.25,79.0,0.43790245,0.44939804
2012-02-20,30.25,79.25,0.44236183,0.4530754
2012-02-20,30.25,79.5,0.42133713,0.41688666
2012-02-20,30.25,79.75,0.33441544,0.3396206
2012-02-20,30.25,80.0,0.36319733,0.38008308
2012-02-20,30.5,79.0,0.42641068,0.42857108
2012-02-20,30.5,79.25,0.41569266,0.40846506
2012-02-20,30.5,79.5,0.35772026,0.35525683
2012-02-20,30.5,79.75,0.22467549,0.23208873
2012-02-20,30.5,80.0,0.18884785,0.23041026
2012-02-20,30.75,79.0,0.34774208,0.33398438
2012-02-20,30.75,79.25,0.39631653,0.3794365
2012-02-20,30.75,79.5,0.31641898,0.32122168
2012-02-20,30.75,79.75,0.391716,0.41569328
2012-02-20,30.75,80.0,0.17402077,0.22436714
2012-02-20,31.0,79.0,0.24357605,0.2530594
2012-02-20,31.0,79.25,0.24243546,0.28598785
2012-02-20,31.0,79.5,0.2027359,0.26060995
2012-02-20,31.0,79.75,0.14286041,0.25067902
2012-02-20,31.0,80.0,0.19330978,0.2855835
2012-02-21,30.25,79.0,0.4418068,0.44489288
2012-02-21,30.25,79.25,0.4472351,0.45098877
2012-02-21,30.25,79.5,0.4277064,0.41853714
2012-02-21,30.25,79.75,0.33852768,0.34300232
2012-02-21,30.25,80.0,0.36338997,0.38019753
2012-02-21,30.5,79.0,0.44216156,0.4305776
2012-02-21,30.5,79.25,0.42969766,0.41708884
2012-02-21,30.5,79.5,0.3741455,0.36201224
2012-02-21,30.5,79.75,0.22457759,0.23202896
2012-02-21,30.5,80.0,0.18883896,0.2304039
2012-02-21,30.75,79.0,0.34792328,0.3340206
2012-02-21,30.75,79.25,0.3962822,0.37939644
2012-02-21,30.75,79.5,0.31635284,0.32116064
2012-02-21,30.75,79.75,0.3916893,0.4156723
2012-02-21,30.75,80.0,0.1740017,0.22436905
2012-02-21,31.0,79.0,0.24357605,0.2530594
2012-02-21,31.0,79.25,0.24243546,0.28598785
2012-02-21,31.0,79.5,0.2027359,0.26060995
2012-02-21,31.0,79.75,0.14286041,0.25067902
2012-02-21,31.0,80.0,0.19330978,0.28559875
2012-02-22,30.25,79.0,0.4383812,0.44179916
2012-02-22,30.25,79.25,0.44565582,0.45010567
2012-02-22,30.25,79.5,0.4292628,0.42275748
2012-02-22,30.25,79.75,0.3405571,0.34740257
2012-02-22,30.25,80.0,0.3635826,0.38030815
2012-02-22,30.5,79.0,0.4364675,0.4345881
2012-02-22,30.5,79.25,0.42607498,0.42292786
2012-02-22,30.5,79.5,0.37654793,0.3711819
2012-02-22,30.5,79.75,0.22448349,0.23196411
2012-02-22,30.5,80.0,0.18883006,0.23039882
2012-02-22,30.75,79.0,0.34811974,0.33405876
2012-02-22,30.75,79.25,0.39625168,0.379364
2012-02-22,30.75,79.5,0.31628418,0.32110342
2012-02-22,30.75,79.75,0.3916607,0.41565132
2012-02-22,30.75,80.0,0.17398071,0.22436714
2012-02-22,31.0,79.0,0.24357605,0.2530613
2012-02-22,31.0,79.25,0.24243546,0.28598785
2012-02-22,31.0,79.5,0.2027359,0.26060995
2012-02-22,31.0,79.75,0.14286041,0.25067902
2012-02-22,31.0,80.0,0.19331169,0.28561783
2012-02-23,30.25,79.0,0.42737198,0.43729973
2012-02-23,30.25,79.25,0.43375778,0.44516945
2012-02-23,30.25,79.5,0.4237391,0.4224472
2012-02-23,30.25,79.75,0.34140587,0.35017014
2012-02-23,30.25,80.0,0.36378288,0.38042068
2012-02-23,30.5,79.0,0.42568716,0.43031564
2012-02-23,30.5,79.25,0.4159762,0.41752496
2012-02-23,30.5,79.5,0.37265015,0.37124887
2012-02-23,30.5,79.75,0.22438686,0.23190562
2012-02-23,30.5,80.0,0.18882243,0.230395
2012-02-23,30.75,79.0,0.3483448,0.33408546
2012-02-23,30.75,79.25,0.39622307,0.37932777
2012-02-23,30.75,79.5,0.31621298,0.32105002
2012-02-23,30.75,79.75,0.391634,0.41563225
2012-02-23,30.75,80.0,0.17396545,0.22437096
2012-02-23,31.0,79.0,0.24357224,0.2530613
2012-02-23,31.0,79.25,0.24243546,0.28598785
2012-02-23,31.0,79.5,0.2027359,0.26060995
2012-02-23,31.0,79.75,0.14286041,0.25067902
2012-02-23,31.0,80.0,0.19332314,0.28562546
2012-02-24,30.25,79.0,0.4179821,0.4325657
2012-02-24,30.25,79.25,0.42275047,0.43987465
2012-02-24,30.25,79.5,0.4170545,0.41993332
2012-02-24,30.25,79.75,0.34105492,0.3511486
2012-02-24,30.25,80.0,0.36397552,0.3805256
2012-02-24,30.5,79.0,0.41739783,0.42548624
2012-02-24,30.5,79.25,0.4111074,0.41182455
2012-02-24,30.5,79.5,0.37079197,0.3700782
2012-02-24,30.5,79.75,0.22429657,0.23184331
2012-02-24,30.5,80.0,0.18881226,0.23038991
2012-02-24,30.75,79.0,0.34857368,0.33411407
2012-02-24,30.75,79.25,0.39619064,0.37928963
2012-02-24,30.75,79.5,0.31614304,0.3209966
2012-02-24,30.75,79.75,0.3916092,0.41560936
2012-02-24,30.75,80.0,0.17394638,0.22436905
2012-02-24,31.0,79.0,0.24356842,0.2530632
2012-02-24,31.0,79.25,0.24243546,0.28598785
2012-02-24,31.0,79.5,0.2027359,0.26060995
2012-02-24,31.0,79.75,0.14286041,0.25067902
2012-02-24,31.0,80.0,0.19333649,0.2856388
2012-02-25,30.25,79.0,0.40978813,0.4279709
2012-02-25,30.25,79.25,0.41422462,0.43479538
2012-02-25,30.25,79.5,0.41240057,0.4168714
2012-02-25,30.25,79.75,0.34187126,0.35142708
2012-02-25,30.25,80.0,0.36416435,0.3806324
2012-02-25,30.5,79.0,0.41053137,0.4207344
2012-02-25,30.5,79.25,0.40782166,0.40994897
2012-02-25,30.5,79.5,0.3690567,0.3695687
2012-02-25,30.5,79.75,0.22420247,0.23178737
2012-02-25,30.5,80.0,0.18880463,0.2303861
2012-02-25,30.75,79.0,0.3487587,0.33415222
2012-02-25,30.75,79.25,0.39616013,0.37925148
2012-02-25,30.75,79.5,0.3160731,0.32094574
2012-02-25,30.75,79.75,0.39158058,0.4155903
2012-02-25,30.75,80.0,0.17392349,0.22436714
2012-02-25,31.0,79.0,0.24356842,0.2530632
2012-02-25,31.0,79.25,0.24243546,0.28598785
2012-02-25,31.0,79.5,0.2027359,0.26060995
2012-02-25,31.0,79.75,0.14286041,0.25067902
2012-02-25,31.0,80.0,0.19335556,0.28565025
2012-02-26,30.25,79.0,0.3997631,0.42289162
2012-02-26,30.25,79.25,0.40331268,0.4295864
2012-02-26,30.25,79.5,0.40823236,0.41482416
2012-02-26,30.25,79.75,0.34454346,0.35352325
2012-02-26,30.25,80.0,0.36434746,0.3807373
2012-02-26,30.5,79.0,0.40291467,0.41599783
2012-02-26,30.5,79.25,0.40595755,0.4085261
2012-02-26,30.5,79.5,0.3711251,0.36982727
2012-02-26,30.5,79.75,0.22411092,0.2317276
2012-02-26,30.5,80.0,0.18879445,0.23038101
2012-02-26,30.75,79.0,0.34893417,0.33419418
2012-02-26,30.75,79.25,0.3961296,0.37921524
2012-02-26,30.75,79.5,0.3160057,0.32089362
2012-02-26,30.75,79.75,0.3915577,0.4155712
2012-02-26,30.75,80.0,0.17390823,0.22436905
2012-02-26,31.0,79.0,0.24356842,0.2530632
2012-02-26,31.0,79.25,0.24243546,0.28598785
2012-02-26,31.0,79.5,0.2027359,0.26060995
2012-02-26,31.0,79.75,0.14286041,0.25067902
2012-02-26,31.0,80.0,0.19337463,0.28565407
2012-02-27,30.25,79.0,0.39120483,0.41786194
2012-02-27,30.25,79.25,0.3943367,0.4242859
2012-02-27,30.25,79.5,0.40504584,0.4127032
2012-02-27,30.25,79.75,0.34669495,0.35626602
2012-02-27,30.25,80.0,0.36451912,0.3808403
2012-02-27,30.5,79.0,0.39803568,0.4114469
2012-02-27,30.5,79.25,0.4046173,0.40764236
2012-02-27,30.5,79.5,0.37132856,0.37092674
2012-02-27,30.5,79.75,0.2240181,0.23167038
2012-02-27,30.5,80.0,0.18878555,0.23037593
2012-02-27,30.75,79.0,0.34908676,0.33423424
2012-02-27,30.75,79.25,0.3960991,0.379179
2012-02-27,30.75,79.5,0.31594467,0.32084274
2012-02-27,30.75,79.75,0.3915329,0.41555214
2012-02-27,30.75,80.0,0.17388725,0.22436714
2012-02-27,31.0,79.0,0.24356651,0.2530632
2012-02-27,31.0,79.25,0.24243546,0.28598785
2012-02-27,31.0,79.5,0.2027359,0.26060995
2012-02-27,31.0,79.75,0.14286041,0.25067902
2012-02-27,31.0,80.0,0.19339561,0.2856617
2012-02-28,30.25,79.0,0.40229988,0.4139881
2012-02-28,30.25,79.25,0.42167854,0.42085075
2012-02-28,30.25,79.5,0.42242813,0.41101074
2012-02-28,30.25,79.75,0.3474102,0.358078
2012-02-28,30.25,80.0,0.36468124,0.3809452
2012-02-28,30.5,79.0,0.40294775,0.40851593
2012-02-28,30.5,79.25,0.41031393,0.4077352
2012-02-28,30.5,79.5,0.373859,0.3723704
2012-02-28,30.5,79.75,0.22392909,0.23161824
2012-02-28,30.5,80.0,0.18877792,0.23037083
2012-02-28,30.75,79.0,0.3492279,0.33428192
2012-02-28,30.75,79.25,0.39607048,0.37914467
2012-02-28,30.75,79.5,0.31588492,0.32078806
2012-02-28,30.75,79.75,0.3915081,0.41553116
2012-02-28,30.75,80.0,0.17387009,0.22437096
2012-02-28,31.0,79.0,0.2435646,0.2530632
2012-02-28,31.0,79.25,0.24243546,0.28598785
2012-02-28,31.0,79.5,0.2027359,0.26060995
2012-02-28,31.0,79.75,0.14286041,0.25067902
2012-02-28,31.0,80.0,0.19342041,0.28567314
2012-02-29,30.25,79.0,0.4149227,0.41171455
2012-02-29,30.25,79.25,0.4395752,0.4252529
2012-02-29,30.25,79.5,0.42788568,0.4178276
2012-02-29,30.25,79.75,0.346529,0.35747147
2012-02-29,30.25,80.0,0.36483955,0.3810482
2012-02-29,30.5,79.0,0.41897836,0.40966925
2012-02-29,30.5,79.25,0.41505685,0.41025162
2012-02-29,30.5,79.5,0.37407345,0.37380898
2012-02-29,30.5,79.75,0.2238388,0.23155849
2012-02-29,30.5,80.0,0.1887703,0.23036575
2012-02-29,30.75,79.0,0.3493557,0.3343258
2012-02-29,30.75,79.25,0.39604187,0.37911415
2012-02-29,30.75,79.5,0.31583658,0.32073593
2012-02-29,30.75,79.75,0.3914852,0.41551208
2012-02-29,30.75,80.0,0.17385292,0.22437668
2012-02-29,31.0,79.0,0.2435646,0.2530651
2012-02-29,31.0,79.25,0.24243546,0.28598785
2012-02-29,31.0,79.5,0.2027359,0.26060995
2012-02-29,31.0,79.75,0.14286041,0.25067902
2012-02-29,31.0,80.0,0.19343948,0.28568077
2012-03-01,30.25,79.0,0.40658188,0.40919876
2012-03-01,30.25,79.25,0.42990875,0.42598534
2012-03-01,30.25,79.5,0.42413202,0.41840234
2012-03-01,30.25,79.75,0.34534454,0.3558483
2012-03-01,30.25,80.0,0.36499405,0.3811512
2012-03-01,30.5,79.0,0.41462454,0.4103279
2012-03-01,30.5,79.25,0.41765976,0.41415915
2012-03-01,30.5,79.5,0.37431082,0.374293
2012-03-01,30.5,79.75,0.22375107,0.23150253
2012-03-01,30.5,80.0,0.1887614,0.2303632
2012-03-01,30.75,79.0,0.34947968,0.33437538
2012-03-01,30.75,79.25,0.39601517,0.37908554
2012-03-01,30.75,79.5,0.3157781,0.3206838
2012-03-01,30.75,79.75,0.39146423,0.41549492
2012-03-01,30.75,80.0,0.17383194,0.22437477
2012-03-01,31.0,79.0,0.2435646,0.25306702
2012-03-01,31.0,79.25,0.24243546,0.28598785
2012-03-01,31.0,79.5,0.2027359,0.26060995
2012-03-01,31.0,79.75,0.14286041,0.25067902
2012-03-01,31.0,80.0,0.19345665,0.2856865
2012-03-02,30.25,79.0,0.39649963,0.40610695
2012-03-02,30.25,79.25,0.42074776,0.4259205
2012-03-02,30.25,79.5,0.4203631,0.41812134
2012-03-02,30.25,79.75,0.3454094,0.35503578
2012-03-02,30.25,80.0,0.36514091,0.3812523
2012-03-02,30.5,79.0,0.40783182,0.40890375
2012-03-02,30.5,79.25,0.41809592,0.41658783
2012-03-02,30.5,79.5,0.373831,0.37393782
2012-03-02,30.5,79.75,0.22366588,0.23144786
2012-03-02,30.5,80.0,0.18875504,0.23035812
2012-03-02,30.75,79.0,0.34958267,0.33442307
2012-03-02,30.75,79.25,0.39598656,0.37905502
2012-03-02,30.75,79.5,0.31572342,0.32063422
2012-03-02,30.75,79.75,0.39144135,0.41547394
2012-03-02,30.75,80.0,0.17381477,0.22437668
2012-03-02,31.0,79.0,0.2435646,0.25306702
2012-03-02,31.0,79.25,0.24243546,0.28598785
2012-03-02,31.0,79.5,0.2027359,0.26060995
2012-03-02,31.0,79.75,0.14286041,0.25067902
2012-03-02,31.0,80.0,0.19347,0.28569221
2012-03-03,30.25,79.0,0.38528824,0.40253448
2012-03-03,30.25,79.25,0.41013145,0.42432022
2012-03-03,30.25,79.5,0.41698837,0.41716766
2012-03-03,30.25,79.75,0.34679413,0.35528755
2012-03-03,30.25,80.0,0.36527634,0.3813553
2012-03-03,30.5,79.0,0.3999176,0.40636572
2012-03-03,30.5,79.25,0.41759363,0.41757584
2012-03-03,30.5,79.5,0.37348175,0.37371147
2012-03-03,30.5,79.75,0.22358322,0.23139572
2012-03-03,30.5,80.0,0.18874867,0.23035304
2012-03-03,30.75,79.0,0.34967422,0.33447456
2012-03-03,30.75,79.25,0.39596176,0.3790245
2012-03-03,30.75,79.5,0.31566873,0.3205808
2012-03-03,30.75,79.75,0.39141655,0.41545677
2012-03-03,30.75,80.0,0.1737938,0.22437477
2012-03-03,31.0,79.0,0.2435646,0.25307083
2012-03-03,31.0,79.25,0.24243546,0.28598785
2012-03-03,31.0,79.5,0.2027359,0.26060995
2012-03-03,31.0,79.75,0.14286041,0.25067902
2012-03-03,31.0,80.0,0.19348145,0.28570747
2012-03-04,30.25,79.0,0.37516212,0.3987484
2012-03-04,30.25,79.25,0.40043068,0.42131996
2012-03-04,30.25,79.5,0.41123834,0.41592535
2012-03-04,30.25,79.75,0.3489895,0.3576393
2012-03-04,30.25,80.0,0.36540222,0.38145447
2012-03-04,30.5,79.0,0.39455923,0.40280786
2012-03-04,30.5,79.25,0.41990408,0.4175237
2012-03-04,30.5,79.5,0.3780577,0.37509918
2012-03-04,30.5,79.75,0.22350438,0.23134105
2012-03-04,30.5,80.0,0.18874104,0.23034795
2012-03-04,30.75,79.0,0.34975624,0.33452225
2012-03-04,30.75,79.25,0.39593315,0.3789978
2012-03-04,30.75,79.5,0.3156128,0.32053122
2012-03-04,30.75,79.75,0.39139748,0.4154415
2012-03-04,30.75,80.0,0.17377281,0.2243824
2012-03-04,31.0,79.0,0.2435646,0.25307083
2012-03-04,31.0,79.25,0.24243546,0.28598785
2012-03-04,31.0,79.5,0.2027359,0.26060995
2012-03-04,31.0,79.75,0.14286041,0.25067902
2012-03-04,31.0,80.0,0.19348526,0.285717
2012-03-05,30.25,79.0,0.42420387,0.39798164
2012-03-05,30.25,79.25,0.43096352,0.42486
2012-03-05,30.25,79.5,0.43096033,0.42245612
2012-03-05,30.25,79.75,0.35230637,0.3619194
2012-03-05,30.25,80.0,0.3655262,0.38154984
2012-03-05,30.5,79.0,0.44272867,0.4181544
2012-03-05,30.5,79.25,0.42721048,0.42710114
2012-03-05,30.5,79.5,0.38805473,0.3851988
2012-03-05,30.5,79.75,0.22342937,0.23128636
2012-03-05,30.5,80.0,0.18873596,0.23034286
2012-03-05,30.75,79.0,0.3498478,0.33457565
2012-03-05,30.75,79.25,0.39591026,0.378973
2012-03-05,30.75,79.5,0.31556192,0.32048163
2012-03-05,30.75,79.75,0.3913746,0.41542053
2012-03-05,30.75,80.0,0.17375565,0.2243824
2012-03-05,31.0,79.0,0.2435627,0.25307083
2012-03-05,31.0,79.25,0.24243546,0.28598785
2012-03-05,31.0,79.5,0.2027359,0.26060995
2012-03-05,31.0,79.75,0.14286041,0.25067902
2012-03-05,31.0,80.0,0.19348717,0.28572845
2012-03-06,30.25,79.0,0.4766369,0.43169212
2012-03-06,30.25,79.25,0.47422028,0.4518566
2012-03-06,30.25,79.5,0.4434878,0.4412651
2012-03-06,30.25,79.75,0.35245514,0.36252975
2012-03-06,30.25,80.0,0.365654,0.3816452
2012-03-06,30.5,79.0,0.4544538,0.44309363
2012-03-06,30.5,79.25,0.43278757,0.43660355
2012-03-06,30.5,79.5,0.39037663,0.3896586
2012-03-06,30.5,79.75,0.22335052,0.23123042
2012-03-06,30.5,80.0,0.18872833,0.23033905
2012-03-06,30.75,79.0,0.35602188,0.33477402
2012-03-06,30.75,79.25,0.39588165,0.3789444
2012-03-06,30.75,79.5,0.3155098,0.32042947
2012-03-06,30.75,79.75,0.3913536,0.41540146
2012-03-06,30.75,80.0,0.17373848,0.22438431
2012-03-06,31.0,79.0,0.24356079,0.25307083
2012-03-06,31.0,79.25,0.24243546,0.28598785
2012-03-06,31.0,79.5,0.2027359,0.26060995
2012-03-06,31.0,79.75,0.14286041,0.25067902
2012-03-06,31.0,80.0,0.19349289,0.285738
2012-03-07,30.25,79.0,0.45617485,0.45529175
2012-03-07,30.25,79.25,0.4511261,0.4609127
2012-03-07,30.25,79.5,0.4209671,0.43300247
2012-03-07,30.25,79.75,0.35188293,0.36153603
2012-03-07,30.25,80.0,0.36579323,0.38173294
2012-03-07,30.5,79.0,0.43837866,0.44105276
2012-03-07,30.5,79.25,0.41867065,0.4212176
2012-03-07,30.5,79.5,0.38601345,0.38596344
2012-03-07,30.5,79.75,0.22327296,0.23117447
2012-03-07,30.5,80.0,0.18872197,0.23033269
2012-03-07,30.75,79.0,0.3587494,0.33590698
2012-03-07,30.75,79.25,0.39585686,0.3789158
2012-03-07,30.75,79.5,0.3154615,0.3203837
2012-03-07,30.75,79.75,0.39133644,0.4153862
2012-03-07,30.75,80.0,0.17372322,0.22438431
2012-03-07,31.0,79.0,0.24356079,0.25307083
2012-03-07,31.0,79.25,0.24243546,0.28598785
2012-03-07,31.0,79.5,0.2027359,0.26060995
2012-03-07,31.0,79.75,0.14286041,0.25067902
2012-03-07,31.0,80.0,0.19351387,0.28574562
2012-03-08,30.25,79.0,0.45110893,0.44999504
2012-03-08,30.25,79.25,0.44687653,0.4541397
2012-03-08,30.25,79.5,0.42272696,0.42780176
2012-03-08,30.25,79.75,0.35043144,0.36004066
2012-03-08,30.25,80.0,0.36593628,0.38181305
2012-03-08,30.5,79.0,0.43071365,0.43497467
2012-03-08,30.5,79.25,0.41572824,0.4162763
2012-03-08,30.5,79.5,0.38008964,0.38173082
2012-03-08,30.5,79.75,0.22319667,0.23112106
2012-03-08,30.5,80.0,0.18871307,0.2303276
2012-03-08,30.75,79.0,0.35671616,0.33659935
2012-03-08,30.75,79.25,0.39583206,0.3788929
2012-03-08,30.75,79.5,0.31540552,0.32033285
2012-03-08,30.75,79.75,0.39131737,0.41536713
2012-03-08,30.75,80.0,0.17370605,0.22437859
2012-03-08,31.0,79.0,0.24356079,0.25307465
2012-03-08,31.0,79.25,0.24243546,0.28598785
2012-03-08,31.0,79.5,0.2027359,0.26060995
2012-03-08,31.0,79.75,0.14286041,0.25067902
2012-03-08,31.0,80.0,0.19353676,0.28574944
2012-03-09,30.25,79.0,0.45307732,0.44646645
2012-03-09,30.25,79.25,0.46113586,0.4529171
2012-03-09,30.25,79.5,0.4343821,0.42749533
2012-03-09,30.25,79.75,0.34928322,0.35873413
2012-03-09,30.25,80.0,0.36608887,0.38189507
2012-03-09,30.5,79.0,0.43078232,0.43175888
2012-03-09,30.5,79.25,0.4168218,0.4138578
2012-03-09,30.5,79.5,0.37703365,0.37915802
2012-03-09,30.5,79.75,0.2231191,0.23106639
2012-03-09,30.5,80.0,0.18870544,0.23032379
2012-03-09,30.75,79.0,0.3556118,0.33698273
2012-03-09,30.75,79.25,0.39580727,0.3788681
2012-03-09,30.75,79.5,0.3153534,0.32028708
2012-03-09,30.75,79.75,0.39129448,0.41534805
2012-03-09,30.75,80.0,0.17368507,0.2243805
2012-03-09,31.0,79.0,0.24356079,0.25307465
2012-03-09,31.0,79.25,0.24243546,0.28598785
2012-03-09,31.0,79.5,0.2027359,0.26060995
2012-03-09,31.0,79.75,0.14286041,0.25067902
2012-03-09,31.0,80.0,0.19356155,0.28575134
2012-03-10,30.25,79.0,0.44546318,0.4423828
2012-03-10,30.25,79.25,0.45135117,0.45065308
2012-03-10,30.25,79.5,0.429423,0.4273707
2012-03-10,30.25,79.75,0.34910774,0.35796547
2012-03-10,30.25,80.0,0.36621666,0.381979
2012-03-10,30.5,79.0,0.4270884,0.42897543
2012-03-10,30.5,79.25,0.4150912,0.41280237
2012-03-10,30.5,79.5,0.37480247,0.3774431
2012-03-10,30.5,79.75,0.22304408,0.23101425
2012-03-10,30.5,80.0,0.18869781,0.23031998
2012-03-10,30.75,79.0,0.35491753,0.33720398
2012-03-10,30.75,79.25,0.39578438,0.3788395
2012-03-10,30.75,79.5,0.31530508,0.32023874
2012-03-10,30.75,79.75,0.3912754,0.4153328
2012-03-10,30.75,80.0,0.17366791,0.22438431
2012-03-10,31.0,79.0,0.24356079,0.25307465
2012-03-10,31.0,79.25,0.24243546,0.28598785
2012-03-10,31.0,79.5,0.2027359,0.26060995
2012-03-10,31.0,79.75,0.14286041,0.25067902
2012-03-10,31.0,80.0,0.19359016,0.28575134
2012-03-11,30.25,79.0,0.4347248,0.43784142
2012-03-11,30.25,79.25,0.43732262,0.44621277
2012-03-11,30.25,79.5,0.4236374,0.42523956
2012-03-11,30.25,79.75,0.35011673,0.3581028
2012-03-11,30.25,80.0,0.36633682,0.3820629
2012-03-11,30.5,79.0,0.41911826,0.42511496
2012-03-11,30.5,79.25,0.41119894,0.41129938
2012-03-11,30.5,79.5,0.3727985,0.3757053
2012-03-11,30.5,79.75,0.22297032,0.23096466
2012-03-11,30.5,80.0,0.18869273,0.23031616
2012-03-11,30.75,79.0,0.35448456,0.33734703
2012-03-11,30.75,79.25,0.3957615,0.3788128
2012-03-11,30.75,79.5,0.3152542,0.3201917
2012-03-11,30.75,79.75,0.39125824,0.41531372
2012-03-11,30.75,80.0,0.17365646,0.22438431
2012-03-11,31.0,79.0,0.24356079,0.25307465
2012-03-11,31.0,79.25,0.24243546,0.28598785
2012-03-11,31.0,79.5,0.2027359,0.26060995
2012-03-11,31.0,79.75,0.14286041,0.25067902
2012-03-11,31.0,80.0,0.19361877,0.28575325
2012-03-12,30.25,79.0,0.4190464,0.43208504
2012-03-12,30.25,79.25,0.4219494,0.4401455
2012-03-12,30.25,79.5,0.41817603,0.4225553
2012-03-12,30.25,79.75,0.35133362,0.35903358
2012-03-12,30.25,80.0,0.36644363,0.38214684
2012-03-12,30.5,79.0,0.40807724,0.41972098
2012-03-12,30.5,79.25,0.40630212,0.40885544
2012-03-12,30.5,79.5,0.37141758,0.374282
2012-03-12,30.5,79.75,0.22289531,0.2309138
2012-03-12,30.5,80.0,0.1886851,0.23031108
2012-03-12,30.75,79.0,0.35417938,0.33742905
2012-03-12,30.75,79.25,0.3957348,0.3787918
2012-03-12,30.75,79.5,0.31520715,0.3201472
2012-03-12,30.75,79.75,0.39123917,0.41529655
2012-03-12,30.75,80.0,0.17363548,0.22438622
2012-03-12,31.0,79.0,0.24356079,0.25307465
2012-03-12,31.0,79.25,0.24243546,0.28598785
2012-03-12,31.0,79.5,0.2027359,0.26060995
2012-03-12,31.0,79.75,0.14286041,0.25067902
2012-03-12,31.0,80.0,0.19364357,0.28575516
2012-03-13,30.25,79.0,0.4864483,0.4517212
2012-03-13,30.25,79.25,0.48374557,0.45851707
2012-03-13,30.25,79.5,0.43889746,0.43162537
2012-03-13,30.25,79.75,0.3501339,0.3592186
2012-03-13,30.25,80.0,0.36654282,0.38223076
2012-03-13,30.5,79.0,0.4410019,0.42668024
2012-03-13,30.5,79.25,0.42004904,0.414004
2012-03-13,30.5,79.5,0.37133706,0.3739022
2012-03-13,30.5,79.75,0.2228241,0.23085658
2012-03-13,30.5,80.0,0.18867874,0.23030598
2012-03-13,30.75,79.0,0.3539772,0.33748055
2012-03-13,30.75,79.25,0.3957119,0.378767
2012-03-13,30.75,79.5,0.31515884,0.3200976
2012-03-13,30.75,79.75,0.3912201,0.4152794
2012-03-13,30.75,80.0,0.17362022,0.22438812
2012-03-13,31.0,79.0,0.24355888,0.25307465
2012-03-13,31.0,79.25,0.24243546,0.28598785
2012-03-13,31.0,79.5,0.2027359,0.26060995
2012-03-13,31.0,79.75,0.14286041,0.25067902
2012-03-13,31.0,80.0,0.19366646,0.2857628
2012-03-14,30.25,79.0,0.47583008,0.4710598
2012-03-14,30.25,79.25,0.48003197,0.47756386
2012-03-14,30.25,79.5,0.43932852,0.4400126
2012-03-14,30.25,79.75,0.35059357,0.35854912
2012-03-14,30.25,80.0,0.3666401,0.38231087
2012-03-14,30.5,79.0,0.4460411,0.44097772
2012-03-14,30.5,79.25,0.41907373,0.4225502
2012-03-14,30.5,79.5,0.3744346,0.37502205
2012-03-14,30.5,79.75,0.22275543,0.23080826
2012-03-14,30.5,80.0,0.18867493,0.2303009
2012-03-14,30.75,79.0,0.35382462,0.33751297
2012-03-14,30.75,79.25,0.395689,0.37874413
2012-03-14,30.75,79.5,0.31511053,0.32005182
2012-03-14,30.75,79.75,0.39120483,0.41526222
2012-03-14,30.75,80.0,0.17360497,0.22438812
2012-03-14,31.0,79.0,0.24355698,0.25307846
2012-03-14,31.0,79.25,0.24243546,0.28598785
2012-03-14,31.0,79.5,0.2027359,0.26060995
2012-03-14,31.0,79.75,0.14286041,0.25067902
2012-03-14,31.0,80.0,0.19368935,0.2857666
2012-03-15,30.25,79.0,0.46344566,0.46487236
2012-03-15,30.25,79.25,0.47247124,0.47397804
2012-03-15,30.25,79.5,0.44217682,0.44024786
2012-03-15,30.25,79.75,0.3516693,0.358963
2012-03-15,30.25,80.0,0.36674118,0.38238907
2012-03-15,30.5,79.0,0.4452146,0.4435145
2012-03-15,30.5,79.25,0.421079,0.4245135
2012-03-15,30.5,79.5,0.37778896,0.3773634
2012-03-15,30.5,79.75,0.22268932,0.2307574
2012-03-15,30.5,80.0,0.18866985,0.23029582
2012-03-15,30.75,79.0,0.3537197,0.3375244
2012-03-15,30.75,79.25,0.39566612,0.37871933
2012-03-15,30.75,79.5,0.31506476,0.3200048
2012-03-15,30.75,79.75,0.39118767,0.41524506
2012-03-15,30.75,80.0,0.17359543,0.22438812
2012-03-15,31.0,79.0,0.24355698,0.25307846
2012-03-15,31.0,79.25,0.24243546,0.28598785
2012-03-15,31.0,79.5,0.2027359,0.26060995
2012-03-15,31.0,79.75,0.14286041,0.25067902
2012-03-15,31.0,80.0,0.19371414,0.2857685
2012-03-16,30.25,79.0,0.4490223,0.45746422
2012-03-16,30.25,79.25,0.46001816,0.4684372
2012-03-16,30.25,79.5,0.4373754,0.4394938
2012-03-16,30.25,79.75,0.3536396,0.361372
2012-03-16,30.25,80.0,0.36684036,0.38246346
2012-03-16,30.5,79.0,0.4394137,0.4411532
2012-03-16,30.5,79.25,0.4283905,0.42867532
2012-03-16,30.5,79.5,0.38328382,0.38204277
2012-03-16,30.5,79.75,0.22262192,0.23070781
2012-03-16,30.5,80.0,0.18866348,0.23029073
2012-03-16,30.75,79.0,0.35364342,0.33752632
2012-03-16,30.75,79.25,0.39564705,0.37869644
2012-03-16,30.75,79.5,0.31501898,0.31995773
2012-03-16,30.75,79.75,0.3911686,0.4152279
